"district","street_type","name"
"Жовтневий","Вулиця","Моєчна"
"Московський","Вулиця","Можайська"
"Київський","Вулиця","Мойсеївська"
"Орджонікідзевський","Вулиця","Молодіжна"
"Київський","Вулиця","Молодогвардійська"
"Комінтернівський","Вулиця","Молодої Гвардії"
"Ленінський","Вулиця","Молодості"
"Дзержинський","Вулиця","Монтажна"
"Комінтернівський","Вулиця","Монюшка"
"Київський","Вулиця","Морозова"
"Комінтернівський","Вулиця","Морозова Павліка"
"Червонозаводський","Вулиця","Моршанська"
"Жовтневий","Вулиця","Московська"
"Фрунзенський","Вулиця","Моторна"
"Орджонікідзевський","Вулиця","Мохнацька"
"Комінтернівський","Вулиця","Моцарта"
"Дзержинський","Вулиця","Музична"
"Московський","Вулиця","Муравйова"
"Ленінський","Вулиця","Муранова"
"Ленінський","Вулиця","Мурманська"
"Київський","Вулиця","Муромська"
"Ленінський","Вулиця","Набережна"
"Жовтневий","Вулиця","Набойченка Петра"
"Дзержинський","Вулиця","Нагірна"
"Червонозаводський","Вулиця","Надбірна"
"Червонозаводський","Вулиця","Надіївська"
"Комінтернівський","Вулиця","Нансена"
"Ленінський","Вулиця","Нарвська"
"Київський","Вулиця","Наринська"
"Жовтневий","Вулиця","Наріманова"
"Червонозаводський","Вулиця","Народна"
"Київський","Вулиця","Народовладдя"
"Київський","Вулиця","Нарофомінська"
"Київський","Вулиця","Наумівська"
"Ленінський","Вулиця","Нафтова"
"Фрунзенський","Вулиця","Нахімова"
"Ленінський","Вулиця","Небоженківська"
"Фрунзенський","Вулиця","Невельська"
"Жовтневий","Вулиця","Некрасова"
"Орджонікідзевський","Вулиця","Неманська"
"Фрунзенський","Вулиця","Немишлянська"
"Фрунзенський","Вулиця","Немишлянська"
"Комінтернівський","Вулиця","Нестерова"
"Червонозаводський","Вулиця","Нетіченська"
"Комінтернівський","Вулиця","Нехаєнка"
"Червонозаводський","Вулиця","Нечуя-Левицького"
"Київський","Вулиця","Нижегородська"
"Фрунзенський","Вулиця","Нижня"
"Ленінський","Вулиця","Нижня Гиївська"
"Дзержинський","Вулиця","Нижня Сокільницька"
"Дзержинський","Вулиця","Низова"
"Київський","Вулиця","Никонівська"
"Ленінський","Вулиця","Ніжинська"
"Червонозаводський","Вулиця","Нікітіна"
"Київський","Вулиця","Нікітіної Галини"
"Київський","Вулиця","Ніколаєва"
"Комінтернівський","Вулиця","Нікопольська"
"Ленінський","Вулиця","Нова"
"Київський","Вулиця","Нова Чуйківська"
"Дзержинський","Вулиця","Новгородська"
"Ленінський","Вулиця","Новий Побут"
"Жовтневий","Вулиця","Новобакинська"
"Жовтневий","Вулиця","Новодаргомижська"
"Червонозаводський","Вулиця","Новодесятисажнева"
"Жовтневий","Вулиця","Новожанівська"
"Дзержинський","Вулиця","Новокомсомольська"
"Червонозаводський","Вулиця","Новом'ясницька"
"Дзержинський","Вулиця","Новомирна"
"Жовтневий","Вулиця","Новомирська"
"Жовтневий","Вулиця","Новомосковська"
"Московський","Вулиця","Новонабережна"
"Київський","Вулиця","Новоолександрівська"
"Дзержинський","Вулиця","Новоолексіївська"
"Жовтневий","Вулиця","Новоприміська"
"Фрунзенський","Вулиця","Новопроектна"
"Червонозаводський","Вулиця","Новопролетарська"
"Дзержинський","Вулиця","Новопрудна"
"Фрунзенський","Вулиця","Новоселищна"
"Жовтневий","Вулиця","Новоселівська"
"Червонозаводський","Вулиця","Новосибірська"
"Київський","Вулиця","Новохарківська"
"Ленінський","Вулиця","Новочеркаська"
"Київський","Вулиця","Новошишківська"
"Жовтневий","Вулиця","Ногіна"
"Комінтернівський","Вулиця","Ньютона"
"Червонозаводський","Вулиця","Обоянська"
"Комінтернівський","Вулиця","Овражна"
"Ленінський","Вулиця","Огарівська"
"Червонозаводський","Вулиця","Одеська"
"Червонозаводський","Вулиця","Одинадцятого Липня"
"Червонозаводський","Вулиця","Озерна"
"Дзержинський","Вулиця","Ойротська"
"Червонозаводський","Вулиця","Окорокова"
"Червонозаводський","Вулиця","Олександра Невського"
"Дзержинський","Вулиця","Олександрівська"
"Дзержинський","Вулиця","Олексіївська"
"Жовтневий","Вулиця","Оленінська"
"Київський","Вулиця","Олеся Гончара"
"Червонозаводський","Вулиця","Олійняківська"
"Фрунзенський","Вулиця","Олімпійська"
"Київський","Вулиця","Ольгінська"
"Київський","Вулиця","Ольмінського"
"Київський","Вулиця","Омська"
"Червонозаводський","Вулиця","Онезька"
"Червонозаводський","Вулиця","Оранжерейна"
"Жовтневий","Вулиця","Орача"
"Комінтернівський","Вулиця","Оренбурзька"
"Червонозаводський","Вулиця","Орєшкова"
"Жовтневий","Вулиця","Оріхівська"
"Комінтернівський","Вулиця","Орловська"
"Дзержинський","Вулиця","Орська"
"Ленінський","Вулиця","Осетинська"
"Фрунзенський","Вулиця","Осипенко"
"Червонозаводський","Вулиця","Основ'янська"
"Ленінський","Вулиця","Остапа Вишні"
"Жовтневий","Вулиця","Островського"
"Київський","Вулиця","Острогозька"
"Дзержинський","Вулиця","Отакара Яроша"
"Фрунзенський","Вулиця","Офіцерська"
"Червонозаводський","Вулиця","Охотська"
"Фрунзенський","Вулиця","Охтинська"
"Червонозаводський","Вулиця","Охтирська"
"Дзержинський","Вулиця","Очаківська"
"Київський","Вулиця","Очеретянська"
"Фрунзенський","Вулиця","Ощєпкова"
"Жовтневий","Вулиця","П'ятисотницька"
"Орджонікідзевський","Вулиця","П'ятихатська"
"Дзержинський","Вулиця","Павлівська"
"Фрунзенський","Вулиця","Панфілівців"
"Московський","Вулиця","Парашутистів"
"Київський","Вулиця","Паризької Комуни"
"Червонозаводський","Вулиця","Паркова"
"Фрунзенський","Вулиця","Паровозна"
"Київський","Вулиця","Партизанська"
"Фрунзенський","Вулиця","Пархоменка"
"Ленінський","Вулиця","Пащенківська"
"Комінтернівський","Вулиця","Переїзна"
"Московський","Вулиця","Перекопська"
"Дзержинський","Вулиця","Переможна"
"Жовтневий","Вулиця","Переможців"
"Фрунзенський","Вулиця","Перехресна"
"Ленінський","Вулиця","Переяславська"
"Жовтневий","Вулиця","Пермська"
"Жовтневий","Вулиця","Перовської"
"Червонозаводський","Вулиця","Першого Травня"
"Жовтневий","Вулиця","Першої Кінної Армії"
"Ленінський","Вулиця","Першої Маївки"
"Київський","Вулиця","Пестеля"
"Фрунзенський","Вулиця","Петренківська"
"Фрунзенський","Вулиця","Петренківська 1-ша"
"Фрунзенський","Вулиця","Петренківська 2-га"
"Фрунзенський","Вулиця","Петренківська 3-тя"
"Київський","Вулиця","Петровського"
"Фрунзенський","Вулиця","Петрозаводська"
"Фрунзенський","Вулиця","Печенізька"
"Ленінський","Вулиця","Печерська"
"Київський","Вулиця","Пєшкова"
"Жовтневий","Вулиця","Пилипівська"
"Орджонікідзевський","Вулиця","Пирогова"
"Жовтневий","Вулиця","Писарєва"
"Московський","Вулиця","Писемського"
"Ленінський","Вулиця","Пискунівська"
"Червонозаводський","Вулиця","Південна"
"Червонозаводський","Вулиця","Південнопроектна"
"Жовтневий","Вулиця","Північнокавказька"
"Жовтневий","Вулиця","Підборівська"
"Ленінський","Вулиця","Підгірна"
"Фрунзенський","Вулиця","Підгорного"
"Фрунзенський","Вулиця","Підйомна"
"Ленінський","Вулиця","Підлісна"
"Орджонікідзевський","Вулиця","Підшипникова"
"Фрунзенський","Вулиця","Піонерська"
"Дзержинський","Вулиця","Піхотна"
"Дзержинський","Вулиця","Піщана"
"Червонозаводський","Вулиця","Планерна"
"Московський","Вулиця","Планетна"
"Жовтневий","Вулиця","Планова"
"Комінтернівський","Вулиця","Плеханівська"
"Орджонікідзевський","Вулиця","Плиткова"
"Фрунзенський","Вулиця","Плідна"
"Орджонікідзевський","Вулиця","Пожарського"
"Київський","Вулиця","Поздовжня"
"Фрунзенський","Вулиця","Поздовжня"
"Київський","Вулиця","Познанська"
"Московський","Вулиця","Познанська"
"Фрунзенський","Вулиця","Покко"
"Фрунзенський","Вулиця","Полежаєва"
"Комінтернівський","Вулиця","Полєнова"
"Орджонікідзевський","Вулиця","Поліграфічна"
"Московський","Вулиця","Половецька"
"Червонозаводський","Вулиця","Полтавська"
"Ленінський","Вулиця","Полтавський Шлях"
"Дзержинський","Вулиця","Полярна"
"Комінтернівський","Вулиця","Польова"
"Орджонікідзевський","Вулиця","Пономаренківська"
"Київський","Вулиця","Пономарівська"
"Московський","Вулиця","Поперечна 1-ша"
"Червонозаводський","Вулиця","Портова"
"Жовтневий","Вулиця","Посівкомівська"
"Київський","Вулиця","Потапенка"
"Київський","Вулиця","Потебні"
"Київський","Вулиця","Правдинська"
"Ленінський","Вулиця","Праці"
"Фрунзенський","Вулиця","Працюючих"
"Дзержинський","Вулиця","Пржевальського"
"Жовтневий","Вулиця","Приамурська"
"Червонозаводський","Вулиця","Привокзальна"
"Київський","Вулиця","Приймаківська"
"Ленінський","Вулиця","Прикордонна"
"Жовтневий","Вулиця","Примакова"
"Московський","Вулиця","Примерівська"
"Київський","Вулиця","Приходьківська"
"Ленінський","Вулиця","Прогрес"
"Фрунзенський","Вулиця","Прогресивна"
"Фрунзенський","Вулиця","Проектна"
"Московський","Вулиця","Пролетарська"
"Дзержинський","Вулиця","Промислова"
"Київський","Вулиця","Прорізна"
"Орджонікідзевський","Вулиця","Проскурівська"
"Київський","Вулиця","Проспектна"
"Дзержинський","Вулиця","Професорська"
"Фрунзенський","Вулиця","Профінтерну"
"Фрунзенський","Вулиця","Профспілкова"
"Київський","Вулиця","Прудна"
"Ленінський","Вулиця","Псковська"
"Фрунзенський","Вулиця","Пулковська"
"Ленінський","Вулиця","Путивельська"
"Жовтневий","Вулиця","Пушкарівська"
"Київський","Вулиця","Пушкіна"
"Київський","Вулиця","Пушкінська"
"Київський","Вулиця","Радгоспна"
"Жовтневий","Вулиця","Радищева"
"Жовтневий","Вулиця","Радіотехнічна"
"Київський","Вулиця","Раднаркомівська"
"Київський","Вулиця","Радужна"
"Жовтневий","Вулиця","Радянська"
"Жовтневий","Вулиця","Разіна"
"Жовтневий","Вулиця","Райгородська"
"Жовтневий","Вулиця","Райкомівська"
"Київський","Вулиця","Районна"
"Фрунзенський","Вулиця","Раскової"
"Дзержинський","Вулиця","Ревкомівська"
"Київський","Вулиця","Революції"
"Ленінський","Вулиця","Революції 1905 року"
"Жовтневий","Вулиця","Реєстраторська"
"Червонозаводський","Вулиця","Резервна"
"Ленінський","Вулиця","Рельєфна"
"Київський","Вулиця","Решетєя"
"Жовтневий","Вулиця","Рєпіна"
"Орджонікідзевський","Вулиця","Рибалка"
"Червонозаводський","Вулиця","Рибасівська"
"Ленінський","Вулиця","Риківська"
"Ленінський","Вулиця","Рилєєва"
"Дзержинський","Вулиця","Римарська"
"Київський","Вулиця","Річкова"
"Ленінський","Вулиця","Робесп'єра"
"Жовтневий","Вулиця","Робкорівська"
"Орджонікідзевський","Вулиця","Роганська"
"Дзержинський","Вулиця","Рогантинська Левада"
"Московський","Вулиця","Родникова"
"Фрунзенський","Вулиця","Рокитна"
"Комінтернівський","Вулиця","Ромашкіна"
"Дзержинський","Вулиця","Ромена Роллана"
"Київський","Вулиця","Роменська"
"Червонозаводський","Вулиця","Росинського"
"Київський","Вулиця","Ростовська"
"Орджонікідзевський","Вулиця","Ростовська"
"Жовтневий","Вулиця","Рубанівська"
"Дзержинський","Вулиця","Рудаківська"
"Жовтневий","Вулиця","Руденка"
"Київський","Вулиця","Рудика"
"Московський","Вулиця","Рудінська"
"Червонозаводський","Вулиця","Руднєва"
"Червонозаводський","Вулиця","Рудникова"
"Червонозаводський","Вулиця","Руставелі"
"Дзержинський","Вулиця","Рязанська"
"Київський","Вулиця","Сагайдачного"
"Жовтневий","Вулиця","Садибна"
"Фрунзенський","Вулиця","Садова"
"Московський","Вулиця","Садовонабережна"
"Комінтернівський","Вулиця","Садовопаркова"
"Фрунзенський","Вулиця","Саксаганського"
"Ленінський","Вулиця","Салтикова-Щедріна"
"Комінтернівський","Вулиця","Самаркандська"
"Дзержинський","Вулиця","Самарська"
"Ленінський","Вулиця","Самодіяльна"
"Київський","Вулиця","Самокіша"
"Фрунзенський","Вулиця","Санжарівська"
"Київський","Вулиця","Саперна"
"Червонозаводський","Вулиця","Саратовська"
"Дзержинський","Вулиця","Саржинська"
"Московський","Вулиця","Сахалінська"
"Жовтневий","Вулиця","Сахновщанська"
"Ленінський","Вулиця","Сватівська"
"Жовтневий","Вулиця","Свинаренка Петра"
"Орджонікідзевський","Вулиця","Свистуна"
"Жовтневий","Вулиця","Свистунівська"
"Жовтневий","Вулиця","Свірська"
"Фрунзенський","Вулиця","Світанкова"
"Жовтневий","Вулиця","Світланівська"
"Жовтневий","Вулиця","Світло Шахтаря"
"Дзержинський","Вулиця","Севастопольська"
"Комінтернівський","Вулиця","Селекційна"
"Ленінський","Вулиця","Селявкіна"
"Жовтневий","Вулиця","Селянська"
"Ленінський","Вулиця","Семафорна"
"Московський","Вулиця","Семиградська"
"Ленінський","Вулиця","Семікінська"
"Комінтернівський","Вулиця","Сенявіна"
"Ленінський","Вулиця","Серафімовича"
"Червонозаводський","Вулиця","Сербиченка"
"Московський","Вулиця","Сергіївська"
"Дзержинський","Вулиця","Середня Сокільницька"
"Комінтернівський","Вулиця","Середньоуральська"
"Фрунзенський","Вулиця","Сержантська"
"Московський","Вулиця","Серп і Молот"
"Дзержинський","Вулиця","Серпова"
"Комінтернівський","Вулиця","Сеченова"
"Фрунзенський","Вулиця","Сєдова"
"Комінтернівський","Вулиця","Сибірська"
"Орджонікідзевський","Вулиця","Сиваська"
"Червонозаводський","Вулиця","Сидоренківська"
"Червонозаводський","Вулиця","Сіверса"
"Червонозаводський","Вулиця","Сіверськодонецька"
"Червонозаводський","Вулиця","Сільськогосподарська"
"Орджонікідзевський","Вулиця","Сімнадцятого Партз'їзду"
"Жовтневий","Вулиця","Сімферопольська"
"Червонозаводський","Вулиця","Сінна"
"Ленінський","Вулиця","Сіриківська"
"Київський","Вулиця","Скобелевська"
"Ленінський","Вулиця","Сковородинівська"
"Ленінський","Вулиця","Скорохода"
"Київський","Вулиця","Скрипника"
"Комінтернівський","Вулиця","Слинька"
"Комінтернівський","Вулиця","Слобідська"
"Комінтернівський","Вулиця","Слобожанська"
"Ленінський","Вулиця","Слов'янська"
"Жовтневий","Вулиця","Службова"
"Комінтернівський","Вулиця","Смирнівська"
"Фрунзенський","Вулиця","Смілянська"
"Фрунзенський","Вулиця","Смілянська 1-й"
"Фрунзенський","Вулиця","Смілянська 2-й"
"Ленінський","Вулиця","Смоленська"
"Комінтернівський","Вулиця","Смольна"
"Київський","Вулиця","Сніжківська"
"Київський","Вулиця","Собінова"
"Комінтернівський","Вулиця","Соїча"
"Дзержинський","Вулиця","Сокільницька"
"Ленінський","Вулиця","Соколова"
"Орджонікідзевський","Вулиця","Соколова"
"Дзержинський","Вулиця","Солдатська"
"Ленінський","Вулиця","Солоницівська"
"Московський","Вулиця","Сомівська"
"Фрунзенський","Вулиця","Сонячна"
"Київський","Вулиця","Сонячногірська"
"Жовтневий","Вулиця","Соняшникова"
"Дзержинський","Вулиця","Сормовська"
"Червонозаводський","Вулиця","Сорочинська"
"Жовтневий","Вулиця","Соснова"
"Дзержинський","Вулиця","Софіївська"
"Червонозаводський","Вулиця","Сохора"
"Ленінський","Вулиця","Соціалістична"
"Ленінський","Вулиця","Сочинська"
"Дзержинський","Вулиця","Союзна"
"Московський","Вулиця","Спартака"
"Комінтернівський","Вулиця","Спиридонівська"
"Ленінський","Вулиця","Спортивна"
"Московський","Вулиця","Спортивна"
"Дзержинський","Вулиця","Срібна"
"Жовтневий","Вулиця","Станційна"
"Дзержинський","Вулиця","Старицького"
"Жовтневий","Вулиця","Старо-Григорівська"
"Ленінський","Вулиця","Старо-Кримська"
"Київський","Вулиця","Старова"
"Червонозаводський","Вулиця","Староверещаківська"
"Червонозаводський","Вулиця","Стародесятисажнева"
"Червонозаводський","Вулиця","Стародубська"
"Червонозаводський","Вулиця","Старом'ясницька"
"Жовтневий","Вулиця","Старомалооснов'янська"
"Ленінський","Вулиця","Старопрудна"
"Київський","Вулиця","Старошишківська"
"Комінтернівський","Вулиця","Стартова"
"Київський","Вулиця","Стасової Олени"
"Комінтернівський","Вулиця","Стаханівська"
"Жовтневий","Вулиця","Степова"
"Жовтневий","Вулиця","Стефенсона"
"Московський","Вулиця","Столєтова"
"Київський","Вулиця","Стрілківка"
"Київський","Вулиця","Студентська"
"Фрунзенський","Вулиця","Суворова"
"Ленінський","Вулиця","Суздальські Ряди"
"Дзержинський","Вулиця","Сумгаїтська"
"Дзержинський","Вулиця","Сумська"
"Орджонікідзевський","Вулиця","Сусаніна Івана"
"Жовтневий","Вулиця","Сухарівська"
"Дзержинський","Вулиця","Сухумська"
"Київський","Вулиця","Сучасна"
"Жовтневий","Вулиця","Сущенська"
"Жовтневий","Вулиця","Східна"
"Ленінський","Вулиця","Таборова"
"Ленінський","Вулиця","Таганська"
"Комінтернівський","Вулиця","Тагільська"
"Орджонікідзевський","Вулиця","Таджицька"
"Комінтернівський","Вулиця","Таймирська"
"Фрунзенський","Вулиця","Танкова"
"Комінтернівський","Вулиця","Танкопія"
"Комінтернівський","Вулиця","Тарасівська"
"Орджонікідзевський","Вулиця","Таращанська"
"Орджонікідзевський","Вулиця","Тархова"
"Київський","Вулиця","Тахіатаська"
"Ленінський","Вулиця","Ташкентська"
"Жовтневий","Вулиця","Тверська"
"Московський","Вулиця","Тевелєва"
"Жовтневий","Вулиця","Текстильна"
"Жовтневий","Вулиця","Тельмана"
"Комінтернівський","Вулиця","Тепловозна"
"Дзержинський","Вулиця","Тернова"
"Червонозаводський","Вулиця","Тернопільська"
"Ленінський","Вулиця","Технічна"
"Московський","Вулиця","Тимурівців"
"Жовтневий","Вулиця","Тираспільська"
"Київський","Вулиця","Тищенківська"
"Жовтневий","Вулиця","Тімірязєва"
"Київський","Вулиця","Тіниста"
"Ленінський","Вулиця","Тінякова"
"Київський","Вулиця","Тітова"
"Ленінський","Вулиця","Ткаченківська"
"Дзержинський","Вулиця","Тобольська"
"Дзержинський","Вулиця","Товариська"
"Дзержинський","Вулиця","Толбухіна"
"Київський","Вулиця","Толстого"
"Червонозаводський","Вулиця","Томська"
"Московський","Вулиця","Тополева"
"Жовтневий","Вулиця","Торгова"
"Московський","Вулиця","Тореза"
"Фрунзенський","Вулиця","Тракторна"
"Комінтернівський","Вулиця","Трамвайна"
"Фрунзенський","Вулиця","Трансформаторна"
"Жовтневий","Вулиця","Третя"
"Орджонікідзевський","Вулиця","Третього Інтернаціоналу"
"Дзержинський","Вулиця","Трінклера"
"Ленінський","Вулиця","Тропініна"
"Фрунзенський","Вулиця","Трубна"
"Київський","Вулиця","Трудова"
"Київський","Вулиця","Труфанова"
"Дзержинський","Вулиця","Тульська"
"Фрунзенський","Вулиця","Турбінна"
"Орджонікідзевський","Вулиця","Турбогенераторна"
"Дзержинський","Вулиця","Тургенівська"
"Фрунзенський","Вулиця","Туркестанська"
"Орджонікідзевський","Вулиця","Тухачевського"
"Комінтернівський","Вулиця","Тяньшаньська"
"Московський","Вулиця","Уборевіча"
"Київський","Провулок","Углицький"
"Червонозаводський","Вулиця","Ударна"
"Ленінський","Вулиця","Удмуртська"
"Ленінський","Провулок","Удмуртський"
"Жовтневий","Вулиця","Удянська"
"Жовтневий","Вулиця","Удянська"
"Червонозаводський","Вулиця","Удянська"
"Червонозаводський","Вулиця","Удянська"
"Жовтневий","Вулиця","Удянська 1-й"
"Жовтневий","Вулиця","Удянська 2-й"
"Київський","Вулиця","Ужвій Наталії"
"Червонозаводський","Вулиця","Українська"
"Київський","Вулиця","Ульянова Олександра"
"Московський","Вулиця","Уманська"
"Фрунзенський","Вулиця","Унецька"
"Дзержинський","Вулиця","Університетська"
"Комінтернівський","Вулиця","Уральська"
"Комінтернівський","Вулиця","Уральська"
"Червонозаводський","Вулиця","Урицького"
"Червонозаводський","Вулиця","Урицького"
"Червонозаводський","Вулиця","Урицького"
"Жовтневий","Вулиця","Урожайна"
"Ленінський","Вулиця","Усівська"
"Жовтневий","Провулок","Усівський 2-й"
"Жовтневий","Провулок","Усівський 3-й"
"Червонозаводський","Вулиця","Уссурійська"
"Київський","Вулиця","Учительська"
"Московський","Вулиця","Ушакова"
"Жовтневий","Вулиця","Ушинського"
"Жовтневий","Вулиця","Ушинського"
"Орджонікідзевський","Вулиця","Фабрика-Кухня"
"Ленінський","Вулиця","Фабріціуса"
"Дзержинський","Провулок","Фанінський"
"Орджонікідзевський","Вулиця","Фасадна"
"Ленінський","Провулок","Фастівський"
"Комінтернівський","Вулиця","Федоренка"
"Жовтневий","Вулиця","Федорівська"
"Московський","Вулиця","Фейєрбаха"
"Московський","Вулиця","Фейєрбаха"
"Московський","Вулиця","Фейєрбаха"
"Жовтневий","Вулиця","Фельдшерська"
"Дзержинський","Вулиця","Феодосійська"
"Фрунзенський","Вулиця","Ферганська"
"Комінтернівський","Вулиця","Фесенківська"
"Київський","Вулиця","Фестивальна"
"Жовтневий","Вулиця","Фігнера"
"Київський","Вулиця","Фізкультурна"
"Червонозаводський","Провулок","Фіньківський"
"Московський","Вулиця","Фісановича"
"Комінтернівський","Вулиця","Фонвізіна"
"Червонозаводський","Вулиця","Франка"
"Московський","Вулиця","Франківська"
"Московський","Провулок","Франківський"
"Орджонікідзевський","Вулиця","Франтішка Крала"
"Дзержинський","Вулиця","Французкая"
"Московський","Вулиця","Французька"
"Дзержинський","Вулиця","Фронтова"
"Дзержинський","Вулиця","Фронтовиків"
"Київський","Вулиця","Фрунзе"
"Київський","Вулиця","Фурманова"
"Фрунзенський","Вулиця","Хабарова"
"Червонозаводський","Вулиця","Хабаровська"
"Московський","Вулиця","Халтуріна"
"Червонозаводський","Вулиця","Харківська"
"Комінтернівський","Вулиця","Харківських Дивізій"
"Київський","Вулиця","Хвойна"
"Фрунзенський","Вулиця","Хемзівська"
"Дзержинський","Вулиця","Херсонська"
"Комінтернівський","Вулиця","Хліборобна"
"Комінтернівський","Вулиця","Холмогорська"
"Червонозаводський","Вулиця","Хорольська"
"Комінтернівський","Вулиця","Храмова"
"Орджонікідзевський","Вулиця","ХТЗ"
"Комінтернівський","Вулиця","Хуторянська"
"Жовтневий","Вулиця","Цементна"
"Жовтневий","Вулиця","Цепківська"
"Жовтневий","Вулиця","Цехівська"
"Жовтневий","Вулиця","Цитівська"
"Ленінський","Вулиця","Цілинна"
"Дзержинський","Вулиця","Цілиноградська"
"Жовтневий","Вулиця","Цюрупи"
"Жовтневий","Вулиця","Чаадаєва"
"Червонозаводський","Вулиця","Чайкіної Лізи"
"Київський","Вулиця","Чайковська"
"Фрунзенський","Вулиця","Чапаєва"
"Київський","Вулиця","Чебишева"
"Київський","Вулиця","Челюскіна Семена"
"Київський","Вулиця","Челюскінців"
"Ленінський","Вулиця","Челябінська"
"Червонозаводський","Вулиця","Червона"
"Жовтневий","Вулиця","Червона Алея"
"Жовтневий","Вулиця","Червоних Старшин"
"Ленінський","Вулиця","Червоні Ряди"
"Ленінський","Вулиця","Червоноармійська"
"Жовтневий","Вулиця","Червонобаварська"
"Ленінський","Вулиця","Червоного Жовтня"
"Червонозаводський","Вулиця","Червоного Козацтва"
"Дзержинський","Вулиця","Червоного Льотчика"
"Червонозаводський","Вулиця","Червоного Міліціонера"
"Жовтневий","Вулиця","Червоножовтнева"
"Дзержинський","Вулиця","Червонозірська"
"Червонозаводський","Вулиця","Червоної Зірки"
"Дзержинський","Вулиця","Червоної Троянди"
"Ленінський","Вулиця","Червономаяцька"
"Орджонікідзевський","Вулиця","Червонопартизанська"
"Київський","Вулиця","Червонопрапорна"
"Ленінський","Вулиця","Червоноселищна"
"Жовтневий","Вулиця","Червонофлотська"
"Червонозаводський","Вулиця","Черемушна"
"Жовтневий","Вулиця","Черепанових"
"Ленінський","Вулиця","Черкаська"
"Київський","Вулиця","Чернишевська"
"Київський","Вулиця","Чернівецька"
"Ленінський","Вулиця","Чернігівська"
"Жовтневий","Вулиця","Чернікова"
"Фрунзенський","Вулиця","Черняховського"
"Жовтневий","Вулиця","Чехова"
"Московський","Вулиця","Чигирина Юлія"
"Київський","Вулиця","Чинбарна"
"Ленінський","Вулиця","Чистоклітівська"
"Комінтернівський","Вулиця","Чичерінська"
"Дзержинський","Вулиця","Чичибабіна"
"Київський","Вулиця","Чкалова"
"Ленінський","Вулиця","Чоботарська"
"Жовтневий","Вулиця","Чорноземна"
"Комінтернівський","Вулиця","Чорноморська"
"Київський","Вулиця","Чубаря"
"Жовтневий","Вулиця","Чуваська"
"Червонозаводський","Вулиця","Чугуївська"
"Московський","Вулиця","Чукотська"
"Київський","Вулиця","Шаляпіна"
"Орджонікідзевський","Вулиця","Шарикова"
"Червонозаводський","Вулиця","Шаумяна"
"Жовтневий","Вулиця","Шахтарська"
"Ленінський","Вулиця","Швидкісна"
"Київський","Вулиця","Шевченка"
"Дзержинський","Вулиця","Шекспіра"
"Жовтневий","Вулиця","Шепетівська"
"Дзержинський","Вулиця","Широніна"
"Червонозаводський","Вулиця","Ширяєва"
"Київський","Вулиця","Шишківська"
"Московський","Вулиця","Шкільна"
"Київський","Вулиця","Шліхтера"
"Фрунзенський","Вулиця","Шлюзова"
"Жовтневий","Вулиця","Шмідта Лейтенанта"
"Жовтневий","Вулиця","Шмідта Отто"
"Дзержинський","Вулиця","Шовковична"
"Київський","Вулиця","Шолом-Алейхема"
"Київський","Вулиця","Шосткінська"
"Ленінський","Вулиця","Шостопарк"
"Московський","Вулиця","Шполянська"
"Червонозаводський","Вулиця","Штерівська"
"Дзержинський","Вулиця","Штурмова"
"Комінтернівський","Вулиця","Шуберта"
"Київський","Вулиця","Шубнікова"
"Жовтневий","Вулиця","Шульженко Клавдії"
"Фрунзенський","Вулиця","Шумана"
"Орджонікідзевський","Вулиця","Шумілова"
"Ленінський","Вулиця","Щаслива"
"Жовтневий","Вулиця","Щедрінська"
"Київський","Вулиця","Щепкіна"
"Орджонікідзевський","Вулиця","Щербакова"
"Жовтневий","Вулиця","Щигрівська"
"Жовтневий","Вулиця","Щорса"
"Комінтернівський","Вулиця","Щукіна"
"Ленінський","Вулиця","Юмашева"
"Червонозаводський","Вулиця","Юнацька"
"Ленінський","Вулиця","Юннатів"
"Червонозаводський","Вулиця","Юного Ленінця"
"Орджонікідзевський","Вулиця","Юності"
"Московський","Вулиця","Юр'ївська"
"Дзержинський","Вулиця","Юридична"
"Фрунзенський","Вулиця","Яблочкіна"
"Фрунзенський","Вулиця","Яблунева"
"Ленінський","Вулиця","Ягідна"
"Київський","Вулиця","Якіра"
"Московський","Вулиця","Якутська"
"Київський","Вулиця","Ямська"
"Червонозаводський","Вулиця","Яновського"
"Київський","Вулиця","Ярова"
"Ленінський","Вулиця","Ярославська"
"Фрунзенський","Вулиця","Ясенева"
"Жовтневий","Вулиця","Ясні Зорі"
"Дзержинський","Провулок","23 Серпня"
"Червонозаводський","Провулок","Абаканський"
"Орджонікідзевський","Провулок","Авангардний"
"Дзержинський","Провулок","Авіахімічний"
"Московський","Провулок","Автострадний"
"Московський","Провулок","Автотракторний"
"Червонозаводський","Провулок","Агрономічний"
"Ленінський","Провулок","Аджарський"
"Московський","Провулок","Адигейський"
"Червонозаводський","Провулок","Аеродромний"
"Комінтернівський","Провулок","Аеропортний"
"Фрунзенський","Провулок","Айвазовського 1-й"
"Фрунзенський","Провулок","Айвазовського 2-й"
"Московський","Провулок","Академіка Павлова"
"Київський","Провулок","Аксакова"
"Фрунзенський","Провулок","Алматинський"
"Московський","Провулок","Алтайський"
"Ленінський","Провулок","Алуштинський"
"Ленінський","Провулок","Аляб'єва"
"Ленінський","Провулок","Альбівський"
"Київський","Провулок","Амурський"
"Комінтернівський","Провулок","Анадирський"
