"street_type","name"
"Вулиця","Пархоменка"
"Вулиця","Патона"
"Вулиця","Паторжинського"
"Вулиця","Педагогічна"
"Вулиця","Перовської"
"Вулиця","Петра Болбочана"
"Вулиця","Петрова"
"Вулиця","Петрусевича"
"Вулиця","Пилипа Орлика"
"Вулиця","Пирогова"
"Вулиця","Писаревського"
"Вулиця","Південна"
"Вулиця","Північна"
"Вулиця","Підгаєцька"
"Вулиця","Пінська"
"Вулиця","Плитниця"
"Вулиця","Поліська Січ"
"Вулиця","Полонківська"
"Вулиця","Польова"
"Вулиця","Поморська"
"Вулиця","Попова"
"Вулиця","Потапова"
"Вулиця","Потебні"
"Вулиця","Поштова"
"Вулиця","Прасолів"
"Вулиця","Пржевальського"
"Вулиця","Привітна"
"Вулиця","Привокзальна"
"Вулиця","Прилуцька"
"Вулиця","Прогресу"
"Вулиця","Проектувальна"
"Вулиця","Пролетарська"
"Вулиця","Профспілкова"
"Вулиця","Путінцева"
"Вулиця","Пушкіна"
"Вулиця","Радіщева"
"Вулиця","Ранкова"
"Вулиця","Рахманінова"
"Вулиця","Революційна"
"Вулиця","Ревуцького"
"Вулиця","Рєпіна"
"Вулиця","Рилєєва"
"Вулиця","Рильського"
"Вулиця","Ринок"
"Вулиця","Рівненська"
"Вулиця","Робітнича"
"Вулиця","Романюка"
"Вулиця","Руданського"
"Вулиця","Руська"
"Вулиця","Садова"
"Вулиця","Садовського"
"Вулиця","Саксаганського"
"Вулиця","Салтикова-Щедріна"
"Вулиця","Сапалаївська"
"Вулиця","Саперів"
"Вулиця","Свердлова"
"Вулиця","Світла"
"Вулиця","Севастопольська"
"Вулиця","Селищна"
"Вулиця","Сенатора"
"Вулиця","Сенаторки Левчанівської"
"Вулиця","Сєченова"
"Вулиця","Симиренка"
"Вулиця","Сільська"
"Вулиця","Січова"
"Вулиця","Сковороди"
"Вулиця","Скрябіна"
"Вулиця","Словацького"
"Вулиця","Смирнова"
"Вулиця","Сонячна"
"Вулиця","Соснова"
"Вулиця","Сосюри"
"Вулиця","Спортивна"
"Вулиця","Ставки"
"Вулиця","Сталева"
"Вулиця","Станіславського"
"Вулиця","Стара дорога"
"Вулиця","Старицького"
"Вулиця","Старова"
"Вулиця","Старосільська"
"Вулиця","Степова"
"Вулиця","Стефаника"
"Вулиця","Стецька"
"Вулиця","Стирова"
"Вулиця","Стрельникова"
"Вулиця","Стрілецька"
"Вулиця","Супутникова"
"Вулиця","Сурикова"
"Вулиця","Сухомлинського"
"Вулиця","Східна"
"Вулиця","Тарасова"
"Вулиця","Театральна"
"Вулиця","Теремнівська"
"Вулиця","Тесленка"
"Вулиця","Тиха"
"Вулиця","Тімірязєва"
"Вулиця","Товарова"
"Вулиця","Топольова"
"Вулиця","Троїцька"
"Вулиця","Трудова"
"Вулиця","Трункіна"
"Вулиця","Трутовського"
"Вулиця","Туполєва"
"Вулиця","Тургенєва"
"Вулиця","Тухачевського"
"Вулиця","Тюленіна"
"Вулиця","Урицького"
"Вулиця","Учительська"
"Вулиця","Ушинського"
"Вулиця","Фабрична"
"Вулиця","Федорова"
"Вулиця","Фестивальна"
"Вулиця","Філатова"
"Вулиця","Фільваркова"
"Вулиця","Фільтрова"
"Вулиця","Франка"
"Вулиця","Фрунзе"
"Вулиця","Фурманова"
"Вулиця","Хакімова"
"Вулиця","Холмська"
"Вулиця","Холодноярська"
"Вулиця","Хотинська"
"Вулиця","Християнська"
"Вулиця","Цегельна"
"Вулиця","Центральна"
"Вулиця","Ціолковського"
"Вулиця","Чайковського"
"Вулиця","Чапаєва"
"Вулиця","Чекаліна"
"Вулиця","Челюскіна"
"Вулиця","Червоного Хреста"
"Вулиця","Чернишевського"
"Вулиця","Черняховського"
"Вулиця","Черчицька"
"Вулиця","Чехова"
"Вулиця","Чкалова"
"Вулиця","Шевцова"
"Вулиця","Шевченка"
"Вулиця","Шишкіна"
"Вулиця","Шкільна"
"Вулиця","Шопена"
"Вулиця","Шота Руставелі"
"Вулиця","Щепкіна"
"Вулиця","Щорса"
"Вулиця","Щусєва"
"Вулиця","Янки Купали"
"Вулиця","Яровиця"
"Вулиця","Ярощука"
"Вулиця","Ясенова"
"Вулиця","Ясна"
"Майдан","Братський"
"Майдан","Грушевського"
"Майдан","Київський"
"Майдан","Привокзальний"
"Майдан","Театральний"
"Провулок","1-й Збаразький"
"Провулок","1-й Малоомелянівський"
"Провулок","1-й Степовий"
"Провулок","1-й Трутовського"
"Провулок","2-й Збаразький"
"Провулок","2-й Малоомелянівський"
"Провулок","2-й Степовий"
"Провулок","2-й Трутовського"
"Провулок","3-й Малоомелянівський"
"Провулок","3-й Степовий"
"Провулок","3-й Трутовського"
"Провулок","4-й Малоомелянівський"
"Провулок","4-й Степовий"
"Провулок","5-й Малоомелянівський"
"Провулок","6-й Малоомелянівський"
"Провулок","7-й Малоомелянівський"
"Провулок","8-го Березня"
"Провулок","8-й Малоомелянівський"
"Провулок","Баранова"
"Провулок","Вишківський"
"Провулок","Гнідавський"
"Провулок","Грінченка"
"Провулок","Дмитра Донцова"
"Провулок","Дорожний"
"Провулок","Качалова"
"Провулок","Комунальний"
"Провулок","Львівський"
"Провулок","Прилуцький"
"Провулок","Садовий"
"Провулок","Смелякова"
"Провулок","Старицького"
"Провулок","Стефаника"
"Провулок","Струтинської"
"Провулок","Шота Руставелі"
"Проїзд","Тещин язик"
"Проспект","Відродження"
"Проспект","Волі"
"Проспект","Грушевського"
"Проспект","Молоді"
"Проспект","Перемоги"
"Проспект","Соборності"
